8060	1.2553	0.3067	0.6293
8070	1.2873	0.3103	0.6409
8080	1.2742	0.3029	0.632
8090	1.2626	0.3097	0.6323
8100	1.2879	0.3208	0.6506
8110	1.2773	0.3059	0.6307
8120	1.2706	0.3114	0.6356
8130	1.2665	0.3163	0.6429
8140	1.2849	0.313	0.6415
8150	1.2933	0.3267	0.6477
8160	1.3223	0.3333	0.6502
8170	1.295	0.3239	0.6498
8180	1.2848	0.3079	0.6489
8190	1.3262	0.3147	0.6447
8200	1.3385	0.3394	0.6562
8210	1.2983	0.3144	0.6431
8220	1.2853	0.3119	0.6453
8230	1.2956	0.3412	0.674
8240	1.3045	0.3161	0.6456
8250	1.3705	0.3338	0.6715
8260	1.3178	0.3218	0.6501
8270	1.3197	0.3201	0.6524
8280	1.3131	0.322	0.6719
8290	1.3322	0.3169	0.6601
8300	1.309	0.3332	0.6629
8310	1.3453	0.3228	0.6577
8320	1.3289	0.3242	0.669
8330	1.3308	0.3417	0.6657
8340	1.3171	0.3358	0.6638
8350	1.3513	0.3418	0.6892
8360	1.3308	0.3216	0.6575
8370	1.3072	0.3179	0.6558
8380	1.4818	0.3319	0.6776
8390	1.3217	0.3161	0.6556
8400	1.3378	0.3341	0.6849
8410	1.8104	0.5726	1.001
8420	1.9109	0.5771	0.9402
8430	1.4992	0.3926	0.8164
8440	1.3843	0.4043	0.76
8450	1.3343	0.4275	0.7014
8460	1.3868	0.4214	0.6788
8470	1.4789	0.38	0.6884
8480	1.4543	0.3777	0.7016
8490	1.4994	0.3327	0.6809
8500	1.4784	0.3445	0.6975
8510	1.5235	0.4035	0.686
8520	1.5006	0.3309	0.6951
8530	1.3851	0.3428	0.6875
8540	1.3703	0.3441	0.6793
8550	1.3663	0.3276	0.6792
8560	1.3751	0.3286	0.6782
8570	1.3663	0.3476	0.6829
8580	1.3714	0.342	0.7078
8590	1.3452	0.3246	0.7056
8600	1.3907	0.3768	0.6918
8610	1.3527	0.329	0.6845
8620	1.3705	0.3298	0.6922
8630	1.3654	0.3342	0.6851
8640	1.373	0.3316	0.6964
8650	1.3668	0.3319	0.6883
8660	1.3677	0.3285	0.6825
8670	1.3673	0.3428	0.7618
8680	1.3757	0.3311	0.7911
8690	1.3736	0.4093	0.747
8700	1.4425	0.46	0.6981
8710	1.4842	0.34	0.6988
8720	1.4866	0.3565	0.71
8730	1.4756	0.3567	0.698
8740	1.4921	0.3366	0.704
8750	1.4076	0.3509	0.7042
8760	1.3912	0.3402	0.7118
8770	1.5531	0.5379	0.8661
8780	1.5138	0.3787	0.7299
8790	1.5155	0.4158	0.8485
8800	1.4101	0.4285	0.7576
8810	1.4755	0.5393	0.7994
8820	1.559	0.3505	0.7175
8830	1.4995	0.3501	0.7199
8840	1.4078	0.3383	0.6999
8850	1.3978	0.3824	0.7227
8860	1.5387	0.3576	0.7105
8870	1.415	0.3571	0.7288
8880	1.4346	0.3392	0.704
8890	1.4045	0.3399	0.7157
8900	1.4337	0.354	0.7147
8910	1.4082	0.3379	0.8411
8920	1.4152	0.4632	0.7322
8930	1.5929	0.3616	0.77
8940	1.553	0.3569	0.7268
8950	1.5531	0.4308	0.75
8960	1.4151	0.3473	0.717
8970	1.4292	0.3465	0.7136
8980	1.4351	0.3392	0.7106
8990	1.4365	0.3494	0.7307
9000	1.4858	0.3718	0.7323
9010	1.4294	0.3428	0.7892
9020	1.4255	0.3418	0.8144
9030	1.5147	0.4197	0.7255
9040	1.5639	0.3553	0.7494
9050	1.5824	0.3656	0.7275
9060	1.4701	0.3772	0.7408
9070	1.449	0.3587	0.7334
9080	1.4396	0.3629	0.7273
9090	1.4564	0.3634	0.7455
9100	1.459	0.3481	0.7273
9110	1.439	0.3454	0.8148
9120	1.4733	0.4395	0.7863
9130	1.545	0.3556	0.735
9140	1.5886	0.3573	0.7332
9150	1.4924	0.3626	0.7632
9160	1.481	0.3575	0.7348
9170	1.4492	0.3522	0.7448
9180	1.4885	0.3662	0.7398
9190	1.4482	0.3673	0.7406
9200	1.4885	0.3773	0.8555
9210	1.4784	0.4626	0.7422
9220	1.5939	0.3644	0.7434
9230	1.5961	0.3728	0.7606
9240	1.4837	0.357	0.7591
9250	1.5097	0.3634	0.7432
9260	1.4882	0.3857	0.754
9270	1.4856	0.3672	0.7574
9280	1.4939	0.3601	0.8489
9290	1.5444	0.39	0.765
9300	1.5878	0.3633	0.7475
9310	1.5825	0.3637	0.7802
9320	1.5044	0.3619	0.7569
9330	1.5042	0.3661	0.7507
9340	1.5389	0.3612	0.7475
9350	1.5049	0.3609	0.83
9360	1.4839	0.4571	0.7995
9370	1.5725	0.3633	0.7685
9380	1.6261	0.3681	0.756
9390	1.4991	0.3596	0.7517
9400	1.593	0.372	0.7611
9410	1.4991	0.3673	0.7677
9420	1.511	0.3586	0.8888
9430	1.5924	0.4058	0.7612
9440	1.6031	0.362	0.7552
9450	1.6237	0.4092	0.9695
9460	1.6011	0.4835	0.836
9470	1.7295	0.4708	0.9849
9480	1.7289	0.4416	0.8037
9490	1.7212	0.4167	0.7892
9500	2.1473	0.7168	1.144
9510	1.5703	0.394	0.7847
9520	1.5323	0.3918	0.7867
9530	1.5578	0.3738	0.7769
9540	1.5634	0.3641	0.8821
9550	1.7215	0.456	0.8238
9560	1.8292	0.4657	0.992
9570	1.6998	0.4135	0.8243
9580	1.7814	0.6925	0.8962
9590	1.6803	0.3884	0.7874
9600	1.5411	0.4026	0.9788
9610	1.5597	0.3894	0.7765
9620	1.5594	0.3761	0.9012
9630	1.636	0.4169	0.784
9640	1.6661	0.3988	0.7873
9650	1.5866	0.3875	0.7903
9660	1.5551	0.389	0.7834
9670	1.5447	0.3723	0.8864
9680	1.6418	0.427	0.7935
9690	1.6712	0.3967	0.7893
9700	1.5484	0.437	1.0388
9710	2.1689	0.601	1.0401
9720	1.7844	0.4216	0.8159
9730	1.7441	0.5897	1.0079
9740	1.7572	0.393	0.8183
9750	1.573	0.3772	0.7863
9760	1.5725	0.4297	0.8229
9770	1.5656	0.3732	0.9096
9780	1.6706	0.4194	0.7967
9790	1.7651	0.3844	0.8046
9800	1.5818	0.3786	0.8143
9810	1.5696	0.3714	0.9471
9820	1.6879	0.4055	0.8109
9830	1.59	0.4122	0.8007
9840	1.6663	0.6037	0.8529
9850	1.565	0.3742	0.8687
9860	1.6519	0.4257	0.798
9870	1.7181	0.4196	0.8086
9880	1.5917	0.3842	0.8143
9890	1.6178	0.402	0.8229
9900	1.6056	0.3846	0.9251
9910	1.7513	0.4414	0.8321
9920	2.2757	0.7252	0.959
9930	1.7191	0.4281	0.8243
9940	1.8318	0.4815	0.9447
9950	1.81	0.4713	1.0455
9960	1.8689	0.4197	0.8385
9970	1.6717	0.5311	0.9274
9980	1.7989	0.4028	0.874
9990	1.8697	0.4157	0.8603
10000	1.7144	0.4834	0.9828
